"Study_old","Study","ID","Description","NES","pvalue","p.adjust","GeneRatio","BgRatio","geneID","geneName","Count","BG","Freq","total_study","celltype","regulators","-log10(Padj)","Study_1","Study_2","Cell_line"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","KEGG_hsa05171","Coronavirus disease",3.56287327738204,1.97546230682154e-08,2.28783228408769e-06,"11/86","232/17332","4736/9349/6169/6152/6772/6147/6142/6141/6133/6204/3716","RPL10A/RPL23/RPL38/RPL24/STAT1/RPL23A/RPL18A/RPL18/RPL9/RPS10/JAK1",11,232,6,19,"Tcells","pos",5.64057581587769,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","PID_TRAIL_PATHWAY","TRAIL PATHWAY",1.67873408719861,0.000353255787421821,0.010946175024051,"3/86","28/17332","8737/841/8772","RIPK1/CASP8/FADD",3,28,6,19,"Tcells","pos",1.96073761197902,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_1236977","Endosomal/Vacuolar pathway",3.26672878639671,0.00130009571339518,0.0233891005526337,"2/86","11/17332","3105/567","HLA-A/B2M",2,11,6,19,"Tcells","pos",1.63098647902619,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_164940","Nef mediated downregulation of 
MHC class I complex 
cell surface expression",3.26672878639671,0.00130009571339518,0.0233891005526337,"2/86","11/17332","3105/567","HLA-A/B2M",2,11,6,19,"Tcells","pos",1.63098647902619,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_2562578","TRIF-mediated programmed cell death",1.67873408719861,1.38029888982612e-05,0.000913462086731357,"3/86","10/17332","8737/841/8772","RIPK1/CASP8/FADD",3,10,6,19,"Tcells","pos",3.03930947334161,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_9013957","TLR3-mediated TICAM1-dependent programmed cell 
death",1.67873408719861,2.33382347551237e-06,0.000166329803850939,"3/86","6/17332","8737/841/8772","RIPK1/CASP8/FADD",3,6,6,19,"Tcells","pos",3.77902992463329,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN","ANTIGEN PROCESSING AND PRESENTATION 
OF EXOGENOUS PEPTIDE ANTIGEN",3.45375029583474,0.000877696350870038,0.0183287321438576,"3/86","38/17332","3105/567/6890","HLA-A/B2M/TAP1",3,38,5,19,"Tcells","pos",1.73686757551625,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_POSITIVE_REGULATION_OF_CELL_KILLING","POSITIVE REGULATION OF CELL 
KILLING",3.29762332413567,0.00412760515117376,0.043457115597301,"3/86","65/17332","3105/567/8772","HLA-A/B2M/FADD",3,65,5,19,"Tcells","pos",1.36193910272206,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","POSITIVE REGULATION OF EXTRINSIC 
APOPTOTIC SIGNALING PATHWAY",1.63202123237691,0.00195371173287755,0.0285057310316701,"3/86","50/17332","8737/8772/5366","RIPK1/FADD/PMAIP1",3,50,5,19,"Tcells","pos",1.54506781700156,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION","POSITIVE REGULATION OF MACROPHAGE 
DIFFERENTIATION",1.67873408719861,6.30405430649971e-05,0.00299523400767794,"3/86","16/17332","8737/841/8772","RIPK1/CASP8/FADD",3,16,5,19,"Tcells","pos",2.52356924196475,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY","POSITIVE REGULATION OF T 
CELL MEDIATED CYTOTOXICITY",3.29762332413567,0.000434671707658867,0.0123914872967982,"3/86","30/17332","3105/567/8772","HLA-A/B2M/FADD",3,30,5,19,"Tcells","pos",1.90687656400109,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_PROGRAMMED_NECROTIC_CELL_DEATH","PROGRAMMED NECROTIC CELL DEATH",1.67873408719861,0.00184304887986231,0.0275416901160069,"3/86","49/17332","8737/841/8772","RIPK1/CASP8/FADD",3,49,5,19,"Tcells","pos",1.56000941246204,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY","REGULATION OF T CELL 
MEDIATED CYTOTOXICITY",3.29762332413567,0.00102061259955511,0.0205564689888655,"3/86","40/17332","3105/567/8772","HLA-A/B2M/FADD",3,40,5,19,"Tcells","pos",1.68705148259258,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","KEGG_hsa04620","Toll-like receptor signaling pathway",1.94663558321489,0.00178168239624763,0.0275416901160069,"4/86","104/17332","8737/841/8772/6772","RIPK1/CASP8/FADD/STAT1",4,104,5,19,"Tcells","pos",1.56000941246204,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_5675482","Regulation of necroptotic cell 
death",1.67873408719861,0.000194421621891725,0.00706398559539935,"3/86","23/17332","8737/841/8772","RIPK1/CASP8/FADD",3,23,5,19,"Tcells","pos",2.15095019502575,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_933543","NF-kB activation through FADD/RIP-1 
pathway mediated by caspase-8 
and -10",1.67873408719861,3.25444214098703e-05,0.0017229946534997,"3/86","13/17332","8737/841/8772","RIPK1/CASP8/FADD",3,13,5,19,"Tcells","pos",2.76371607017773,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_NECROPTOTIC_SIGNALING_PATHWAY","NECROPTOTIC SIGNALING PATHWAY",1.3553527473378,0.000668308332707984,0.0161337727307613,"2/86","8/17332","8737/8772","RIPK1/FADD",2,8,4,19,"Tcells","pos",1.79226406506204,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_NECROTIC_CELL_DEATH","NECROTIC CELL DEATH",1.67873408719861,0.0044947966456468,0.0462714343576863,"3/86","67/17332","8737/841/8772","RIPK1/CASP8/FADD",3,67,4,19,"Tcells","pos",1.33468703769541,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY","POSITIVE REGULATION OF T 
CELL MEDIATED IMMUNITY",3.29762332413567,0.00313823826720123,0.0370392070644833,"3/86","59/17332","3105/567/8772","HLA-A/B2M/FADD",3,59,4,19,"Tcells","pos",1.43133831926887,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_REGULATION_OF_HEMOPOIESIS","REGULATION OF HEMOPOIESIS",3.28644949183242,0.00256742524554748,0.0323821607999729,"7/86","374/17332","567/8737/2551/841/8772/2488/6772","B2M/RIPK1/GABPA/CASP8/FADD/FSHB/STAT1",7,374,4,19,"Tcells","pos",1.48969417497133,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION","REGULATION OF MYELOID CELL 
DIFFERENTIATION",3.28644949183242,8.04628199886514e-05,0.00363652696192612,"7/86","209/17332","567/8737/2551/841/8772/2488/6772","B2M/RIPK1/GABPA/CASP8/FADD/FSHB/STAT1",7,209,4,19,"Tcells","pos",2.43931318813591,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_T_CELL_MEDIATED_CYTOTOXICITY","T CELL MEDIATED CYTOTOXICITY",3.29762332413567,0.00195371173287755,0.0285057310316701,"3/86","50/17332","3105/567/8772","HLA-A/B2M/FADD",3,50,4,19,"Tcells","pos",1.54506781700156,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_5358346","Hedgehog ligand biogenesis",1.70848600309544,0.00329167560265996,0.0371919200715177,"3/86","60/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,60,4,19,"Tcells","pos",1.42955140015838,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_5362768","Hh mutants are degraded 
by ERAD",1.70848600309544,0.00270466399204172,0.0335768249744862,"3/86","56/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,56,4,19,"Tcells","pos",1.47396037315487,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION","POSITIVE REGULATION OF MYELOID 
CELL DIFFERENTIATION",1.94663558321489,0.00154235397062232,0.0257284087140702,"4/86","100/17332","8737/841/8772/6772","RIPK1/CASP8/FADD/STAT1",4,100,3,19,"Tcells","pos",1.58958707380013,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION","POSITIVE REGULATION OF MYELOID 
LEUKOCYTE DIFFERENTIATION",1.67873408719861,0.00256890320431517,0.0323821607999729,"3/86","55/17332","8737/841/8772","RIPK1/CASP8/FADD",3,55,3,19,"Tcells","pos",1.48969417497133,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION","REGULATION OF MYELOID LEUKOCYTE 
DIFFERENTIATION",1.94942862660894,0.00273615789052747,0.0335768249744862,"4/86","117/17332","8737/841/8772/2488","RIPK1/CASP8/FADD/FSHB",4,117,3,19,"Tcells","pos",1.47396037315487,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","KEGG_hsa04622","RIG-I-like receptor signaling pathway",1.67873408719861,0.00508167623443053,0.0490434690749988,"3/86","70/17332","8737/841/8772","RIPK1/CASP8/FADD",3,70,3,19,"Tcells","pos",1.30941881771388,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_5607761","Dectin-1 mediated noncanonical NF-kB 
signaling",1.70848600309544,0.00329167560265996,0.0371919200715177,"3/86","60/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,60,3,19,"Tcells","pos",1.42955140015838,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_5678895","Defective CFTR causes cystic 
fibrosis",1.70848600309544,0.00344964111745768,0.0387405150948429,"3/86","61/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,61,3,19,"Tcells","pos",1.41183460918839,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_8939902","Regulation of RUNX2 expression 
and activity",1.97315350241833,0.000473817426203636,0.0130670329706991,"4/86","73/17332","5693/5687/6772/5691","PSMB5/PSMA6/STAT1/PSMB3",4,73,3,19,"Tcells","pos",1.88382301308771,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_9604323","Negative regulation of NOTCH4 
signaling",1.70848600309544,0.00243744765019352,0.0322000953105452,"3/86","54/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,54,3,19,"Tcells","pos",1.49214284281403,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","ACTIVATION OF CYSTEINE TYPE 
ENDOPEPTIDASE ACTIVITY",1.23050802632092,0.00393926160952987,0.0420771481881023,"2/86","19/17332","841/8772","CASP8/FADD",2,19,2,19,"Tcells","pos",1.37595370250785,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_MACROPHAGE_DIFFERENTIATION","MACROPHAGE DIFFERENTIATION",1.67873408719861,0.00184304887986231,0.0275416901160069,"3/86","49/17332","8737/841/8772","RIPK1/CASP8/FADD",3,49,2,19,"Tcells","pos",1.56000941246204,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION","MYELOID LEUKOCYTE DIFFERENTIATION",2.4167616295341,0.00399863173173879,0.0423397977080684,"5/86","211/17332","6729/8737/841/8772/2488","SRP54/RIPK1/CASP8/FADD/FSHB",5,211,2,19,"Tcells","pos",1.3732512212925,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING","NEGATIVE REGULATION OF I 
KAPPAB KINASE NF KAPPAB 
SIGNALING",1.66405843880755,0.002068431914341,0.029483110286722,"3/86","51/17332","8737/841/6772","RIPK1/CASP8/STAT1",3,51,2,19,"Tcells","pos",1.53042670300062,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH","NEGATIVE REGULATION OF NECROTIC 
CELL DEATH",1.67873408719861,0.000221401094174269,0.00759733754638743,"3/86","24/17332","8737/841/8772","RIPK1/CASP8/FADD",3,24,2,19,"Tcells","pos",2.119338577653,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH","NEGATIVE REGULATION OF PROGRAMMED 
NECROTIC CELL DEATH",1.67873408719861,0.000126503620840203,0.00532752748674764,"3/86","20/17332","8737/841/8772","RIPK1/CASP8/FADD",3,20,2,19,"Tcells","pos",2.27347430091699,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION","POSITIVE REGULATION OF INTERLEUKIN 
8 PRODUCTION",2.06692173880888,0.00361217652006648,0.040080018513073,"3/86","62/17332","965/8737/8772","CD58/RIPK1/FADD",3,62,2,19,"Tcells","pos",1.39707208653892,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION","REGULATION OF MACROPHAGE DIFFERENTIATION",1.67873408719861,0.000221401094174269,0.00759733754638743,"3/86","24/17332","8737/841/8772","RIPK1/CASP8/FADD",3,24,2,19,"Tcells","pos",2.119338577653,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_REGULATION_OF_NECROTIC_CELL_DEATH","REGULATION OF NECROTIC CELL 
DEATH",1.67873408719861,0.00163368332228589,0.0263236104017022,"3/86","47/17332","8737/841/8772","RIPK1/CASP8/FADD",3,47,2,19,"Tcells","pos",1.57965454552905,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT","REGULATION OF NUCLEOBASE CONTAINING 
COMPOUND TRANSPORT",1.8083090329148,5.14046659831664e-05,0.00250665384386335,"3/86","15/17332","8737/6830/10657","RIPK1/SUPT6H/KHDRBS1",3,15,2,19,"Tcells","pos",2.60090563575846,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH","REGULATION OF PROGRAMMED NECROTIC 
CELL DEATH",1.67873408719861,0.000479524145713728,0.0130670329706991,"3/86","31/17332","8737/841/8772","RIPK1/CASP8/FADD",3,31,2,19,"Tcells","pos",1.88382301308771,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","GOBP_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER","TRANSCRIPTION ELONGATION FROM RNA 
POLYMERASE II PROMOTER",2.47969618597065,0.000303741789834185,0.0100505988671919,"4/86","65/17332","6663/6830/7428/23168","SOX10/SUPT6H/VHL/RTF1",4,65,2,19,"Tcells","pos",1.99780805993821,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","KEGG_hsa02010","ABC transporters",2.00757401855368,0.00143990087123903,0.0254108220419612,"3/86","45/17332","6891/6890/10060","TAP2/TAP1/ABCC9",3,45,2,19,"Tcells","pos",1.59498128526396,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","KEGG_hsa03050","Proteasome",1.70848600309544,0.00153487203070905,0.0257284087140702,"3/86","46/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,46,2,19,"Tcells","pos",1.58958707380013,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","KEGG_hsa05416","Viral myocarditis",2.47741435141644,0.00329167560265996,0.0371919200715177,"3/86","60/17332","3105/71/841","HLA-A/ACTG1/CASP8",3,60,2,19,"Tcells","pos",1.42955140015838,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_1234176","Oxygen-dependent proline hydroxylation of 
Hypoxia-inducible Factor Alpha",2.00903899295402,0.000322122554239768,0.0102912602242464,"4/86","66/17332","5693/7428/5687/5691","PSMB5/VHL/PSMA6/PSMB3",4,66,2,19,"Tcells","pos",1.98753144011373,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_1236978","Cross-presentation of soluble exogenous 
antigens (endosomes)",1.70848600309544,0.00184304887986231,0.0275416901160069,"3/86","49/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,49,2,19,"Tcells","pos",1.56000941246204,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_174084","Autodegradation of Cdh1 by 
Cdh1:APC/C",1.70848600309544,0.00395111914988117,0.0420771481881023,"3/86","64/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,64,2,19,"Tcells","pos",1.37595370250785,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_174113","SCF-beta-TrCP mediated degradation of 
Emi1",1.70848600309544,0.00256890320431517,0.0323821607999729,"3/86","55/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,55,2,19,"Tcells","pos",1.48969417497133,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_180534","Vpu mediated degradation of 
CD4",1.70848600309544,0.0021872610657639,0.0298014320210331,"3/86","52/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,52,2,19,"Tcells","pos",1.52576286666569,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_180585","Vif-mediated degradation of APOBEC3G",1.70848600309544,0.00256890320431517,0.0323821607999729,"3/86","55/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,55,2,19,"Tcells","pos",1.48969417497133,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_187577","SCF(Skp2)-mediated degradation of p27/p21",1.70848600309544,0.00329167560265996,0.0371919200715177,"3/86","60/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,60,2,19,"Tcells","pos",1.42955140015838,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_211733","Regulation of activated PAK-2p34 
by proteasome mediated degradation",1.70848600309544,0.00195371173287755,0.0285057310316701,"3/86","50/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,50,2,19,"Tcells","pos",1.54506781700156,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_349425","Autodegradation of the E3 
ubiquitin ligase COP1",1.70848600309544,0.0021872610657639,0.0298014320210331,"3/86","52/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,52,2,19,"Tcells","pos",1.52576286666569,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_350562","Regulation of ornithine decarboxylase 
(ODC)",1.70848600309544,0.002068431914341,0.029483110286722,"3/86","51/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,51,2,19,"Tcells","pos",1.53042670300062,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_382556","ABC-family proteins mediated transport",1.95529775094866,0.000702795774503273,0.0164845641791717,"4/86","81/17332","5693/5687/10060/5691","PSMB5/PSMA6/ABCC9/PSMB3",4,81,2,19,"Tcells","pos",1.78292253029716,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_450408","AUF1 (hnRNP D0) binds 
and destabilizes mRNA",1.70848600309544,0.00270466399204172,0.0335768249744862,"3/86","56/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,56,2,19,"Tcells","pos",1.47396037315487,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_4608870","Asymmetric localization of PCP 
proteins",1.70848600309544,0.00395111914988117,0.0420771481881023,"3/86","64/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,64,2,19,"Tcells","pos",1.37595370250785,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_4641257","Degradation of AXIN",1.70848600309544,0.00256890320431517,0.0323821607999729,"3/86","55/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,55,2,19,"Tcells","pos",1.48969417497133,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
"Tcells_2017_Nature_Patel_Mel624pos100","2017_Nature_Patel_Mel624","REACTOME_4641258","Degradation of DVL",1.70848600309544,0.00284477655722465,0.0342296815619304,"3/86","57/17332","5693/5687/5691","PSMB5/PSMA6/PSMB3",3,57,2,19,"Tcells","pos",1.46559714107655,"2017_Nature_Patel_Mel624","2017_Nature_Patel","Melanoma"
